id,ean,status,is_bulk,packaging,published,share_url,display_name,is_variable_weight,details_brand,details_origin,details_counter_info,details_danger_mentions,details_alcohol_by_volume,details_mandatory_mentions,details_production_variant,details_usage_instructions,details_storage_instructions,price_iva,price_is_new,price_is_pack,price_pack_size,price_unit_name,price_unit_size,price_bulk_price,price_unit_price,price_approx_size,price_size_format,price_total_units,price_unit_selector,price_bunch_selector,price_drained_weight,price_selling_method,price_reference_price,price_min_bunch_amount,price_reference_format,allergens,ingredients,level_0_cat_id,level_0_cat_name,level_0_cat_order,level_1_cat_id,level_1_cat_name,level_1_cat_order,level_2_cat_id,level_2_cat_name,level_2_cat_order,img_0_url,img_0_perspective,img_1_url,img_1_perspective,img_2_url,img_2_perspective,img_3_url,img_3_perspective,img_4_url,img_4_perspective,img_5_url,img_5_perspective,img_6_url,img_6_perspective,img_0_nutri_info_file,img_1_nutri_info_file,img_2_nutri_info_file,img_3_nutri_info_file,img_4_nutri_info_file,img_5_nutri_info_file,img_6_nutri_info_file,valor_energético,grasas,grasas_saturadas,carbohidratos,azúcares,proteinas,sal
9492,8480000094926,,False,Paquete,True,https://tienda.mercadona.es/product/9492/muesli-hacendado-50-frutas-frutos-secos-paquete,Muesli Hacendado 50% frutas y frutos secos,False,Hacendado,,,,,,,,"Mantener en sitio fresco y seco. Una vez abierto, mantener la bolsa siempre bien cerrada.",10.0,False,False,,,0.5,4.2,2.1,False,kg,,True,False,,0,4.2,1.0,kg,Contiene <strong>trigo y productos derivados</strong>. Contiene <strong>frutos de cáscara</strong>. Contiene <strong>go</strong>. Contiene <strong>cereales que contengan gluten</strong>. Contiene <strong>gb</strong>. Puede contener <strong>granos de sésamo y productos a base de granos de sésamo</strong>. Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Puede contener <strong>tn</strong>. Puede contener <strong>cacahuetes y productos a base de cacahuetes</strong>. Contiene <strong>sh</strong>. Contiene <strong>sp</strong>. Contiene <strong>sa</strong>.,"Copos laminados de <strong>cebada</strong> integral (34%), uvas pasas sultanas (20%), copos laminados de <strong>avena</strong> integral (10%), trozos de chips de banana azucarados (5%) (banana, aceite de coco, azúcar), trozos de dátil desecados, copos tostados de <strong>trigo</strong> (5%) (<strong>trigo</strong>, azúcar, sal, extracto de malta de <strong>cebada</strong>), trozos de piña azucarados y desecados (5%) (piña, azúcar, acidulante: ácido cítrico), trozos de chips de coco azucarados (coco, azúcar), trozos de papaya azucarados y desecados (3%) (papaya, azúcar), semillas de calabaza, <strong>almendras</strong> (1%), trozos de <strong>nueces</strong> pecanas, trozos de <strong>avellanas</strong> blanqueadas y tostadas. </p>Contiene trazas de <strong>cacahuetes</strong>, otros <strong>frutos de cáscara</strong>, productos a base de <strong>soja</strong> y de <strong>leche</strong> y granos de <strong>sésamo</strong>.",7,Cereales y galletas,18,78,Cereales,18,356,Cereales integrales y muesli,18,https://prod-mercadona.imgix.net/images/6d11cb2a9f9b506f5294245d449ce962.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/1c2c7f29a100d51355cadecafa3dffa6.jpg?fit=crop&h=1600&w=1600,4.0,https://prod-mercadona.imgix.net/images/4e38d66a5182d3dccd2245fecd691d48.jpg?fit=crop&h=1600&w=1600,5.0,,,,,,,,,,,,,,,,,,,,,,
9508,8480000095084,,False,Caja,True,https://tienda.mercadona.es/product/9508/cereales-copos-trigo-chocodays-hacendado-con-chocolate-caja,Cereales copos de trigo Chocodays Hacendado con chocolate,False,Hacendado,,,,,,,,"Mantener en sitio fresco, seco y protegido de la luz. Una vez abierto, mantener la bolsa siempre bien cerrada.",10.0,False,False,,,0.5,4.0,2.0,False,kg,,True,False,,0,4.0,1.0,kg,Contiene <strong>trigo y productos derivados</strong>. Contiene <strong>cereales que contengan gluten</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"Harina de <strong>trigo </strong>integral (<strong>gluten</strong>) (30%), chocolate en polvo (29%)  (azúcar, cacao), harina de <strong>trigo </strong>(<strong>gluten</strong>) (24%), sémola de maíz, jarabe de azúcar invertido, azúcar,  cacao en polvo desgrasado, aceite de girasol alto oleico, sal, antioxidante  (E306). <strong>Puede contener trazas de soja, leche, frutos de cáscara y  mostaza.</strong> ***** / / / / / A PARTIR DEL LOTE L103111 061000 Y FCP 28-4-2024  HAY UN CAMBIO DE ETIQUETADO / / / / / ***** Harina de <strong>trigo </strong>integral (<strong>gluten</strong>) (31%), chocolate en  polvo (28%) (azúcar, cacao), harina de <strong>trigo </strong>(<strong>gluten</strong>) (25%), sémola de maíz,  jarabe de azúcar invertido, aceite de girasol alto oleico, emulgente (lecitina  de girasol), sal. <strong>Puede contener trazas de soja, leche, frutos de cáscara y  mostaza.</strong>",7,Cereales y galletas,18,78,Cereales,18,355,Cereales,18,https://prod-mercadona.imgix.net/images/b993cc6e84c05e720f2a69794c345ca2.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/2ed4345df0b187227a0650416115d5ab.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9508_img_1.jpg,,,,,,372.0,4.8,1.6,70.0,25.0,8.0,0.27
9532,8480000095329,,False,Paquete,True,https://tienda.mercadona.es/product/9532/cereales-cereal-mix-hacendado-0-azucares-anadidos-paquete,Cereales Cereal Mix Hacendado 0% azúcares añadidos,False,Hacendado,Suiza,,,,,Variante,No especificado,,,False,False,,,0.375,6.4,2.4,False,kg,,True,False,,0,6.4,1.0,kg,Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>. Contiene <strong>cereales que contengan gluten</strong>.,"AVENA (GLUTEN) INFLADO (40%), copos de maíz (40%) (maíz, sal, emulgente: lecitina de girasol), quinoa inflada (10%), arroz inflado (10%)",7,Cereales y galletas,18,78,Cereales,18,356,Cereales integrales y muesli,18,https://prod-mercadona.imgix.net/images/db82637b4d7ecad929dfe2008794371f.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/dd7bd2b6c344e9b4206d69ebd999b0bc.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9532_img_1.jpg,,,,,,372.0,2.7,0.7,74.8,0.7,9.4,0.3
9536,8480000095367,,False,Paquete,True,https://tienda.mercadona.es/product/9536/muesli-hacendado-con-quinoa-chia-chocolate-negro-paquete,"Muesli Hacendado con quinoa, chía y chocolate negro",False,Hacendado,,,,,,,"Vierte los cereales en un tazón. Añade leche fría para saborear estos cereales crujientes. Para variar, también los puedes combinar con yogur o queso fresco batido.",Cerrar la bolsa interior después de cada utilización y conservar en lugar fresco y seco.,10.0,False,False,,,0.4,6.5,2.6,False,kg,,True,False,,0,6.5,1.0,kg,Contiene <strong>frutos de cáscara</strong>. Contiene <strong>cereales que contengan gluten</strong>. Puede contener <strong>granos de sésamo y productos a base de granos de sésamo</strong>. Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Contiene <strong>centeno y productos derivados</strong>. Contiene <strong>trigo y productos derivados</strong>. Contiene <strong>gb</strong>. Contiene <strong>go</strong>. Contiene <strong>cacahuetes y productos a base de cacahuetes</strong>.,"Muesli crujiente con quinoa (45%), copos laminados integrales (24%) (<strong>avena</strong> (18%), <strong>cebada</strong> (3%), <strong>trigo</strong> (3 %)), azúcar, quinoa inflada (4,5%), aceite de girasol, jarabe de glucosa-fructosa, coco rallado desecado, sal, antioxidante: extractos naturales ricos en tocoferol, trozos de chocolate negro (15%) (pasta de cacao, azúcar, emulgente: lecitinas de girasol), copos laminados de <strong>avena</strong> integral (15%), copos laminados de <strong>centeno</strong> integral (8%), copos laminados de <strong>cebada</strong> integral (7%), copos tostados de <strong>trigo</strong> integral (5%) (<strong>trigo</strong> integral, azúcar, salvado de <strong>trigo</strong>, extracto de <strong>malta de cebada</strong>, sal), semillas de chía (Salvia hispánica) (5%). Contiene trazas de <strong>cacahuetes</strong>, <strong>frutos de cáscara</strong>, productos a base de <strong>soja</strong> y <strong>leche</strong> y granos de <strong>sésamo</strong>.",7,Cereales y galletas,18,78,Cereales,18,356,Cereales integrales y muesli,18,https://prod-mercadona.imgix.net/images/1e4439a34bd442baf972925ac34110b6.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/2290509feb9c727cd7d846bd2f5c5390.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9536_img_1.jpg,,,,,,416.0,13.0,4.3,60.0,18.0,9.8,0.11
9547,8480000095473,,False,Paquete,True,https://tienda.mercadona.es/product/9547/cereales-rellenos-crema-cacao-avellana-hacendado-sin-gluten-paquete,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,False,Hacendado,España,,,,Elaborado con Harina de maíz y Harina de arroz. No contiene Gluten. Puede contener trazas de leche.,,Ideal para desayunos.,"Conservar en sitio seco y fresco. Una vez abierto el envase, cerrar después de cada uso.",10.0,False,False,,,0.4,5.63,2.25,False,kg,,True,False,,0,5.625,1.0,kg,Contiene <strong>sh</strong>. Contiene <strong>frutos de cáscara</strong>. Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>.,"Masa cobertura 60%: Harina de maíz (25,2%), harina de arroz (19,1%), azúcar, cacao en polvo (6%), sal y gasificante (carbonato ácido de sodio). Relleno crema de cacao (40%): azúcar, aceite de girasol, cacao en polvo desgrasado(4%), pasta de <strong>avellanas</strong> (1,6%), pasta de cacao (0,8%), aroma de <strong>avellanas</strong> y vainilla, emulgente (lecitina de girasol) y antioxidante (tocoferol). Puede contener trazas de <strong>leche</strong>.",7,Cereales y galletas,18,78,Cereales,18,355,Cereales,18,https://prod-mercadona.imgix.net/images/59e8c16311be455d779e8aa3fb9ad9bd.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/7c31dac5c62c5e1e14cbafc43463ee78.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9547_img_1.jpg,,,,,,461.0,17.3,2.8,69.9,24.4,5.4,0.49
9571,8480000095718,,False,Paquete,True,https://tienda.mercadona.es/product/9571/cereales-copos-trigo-espelta-integral-hacendado-0-azucares-anadidos-paquete,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,False,Hacendado,,,,,,,,,10.0,False,False,,,0.4,4.25,1.7,False,kg,,True,False,,0,4.25,1.0,kg,,,7,Cereales y galletas,18,78,Cereales,18,356,Cereales integrales y muesli,18,https://prod-mercadona.imgix.net/images/228d3a9046ad302f21ad6b4263fadb6e.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/27f50b9f114fffc66ccd8867610999ad.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9571_img_1.jpg,,,,,,364.0,2.7,0.2,66.0,1.9,14.6,0.78
9579,8410175073792,,False,Caja,True,https://tienda.mercadona.es/product/9579/papilla-sin-gluten-crema-arroz-hero-baby-4-meses-0-azucares-anadidos-caja,Papilla sin gluten crema de arroz Hero Solo +4 meses,False,Hero Solo,España,,,,Más 6 meses.,,"Añadir a 160 ml de leche templada. Añadir 3 cucharadas soperas rasas (17g aprox.) de Papilla Crema de Arroz Hero Baby. Remover con un tenedor y ya está lista. También se puede añadir al biberón de leche Papilla 8 Cereales Hero Baby según la cantidad indicada por el pediatra, de acuerdo con la edad del bebé. Agitar y ya esta lista para tomar. Cada cucharada equivale a 5,6g aprox. Añadir más o menos cereales según la consistencia deseada.",En lugar fresco y seco. Cerrar bien la bolsa después de cada uso. Una vez abierta la bolsa se aconseja consumir la papilla en el plazo de 1 mes.,,False,False,,,0.22,12.05,2.65,False,kg,,True,False,,0,12.046,1.0,kg,Puede contener <strong>leche y sus derivados (incluida la lactosa)</strong>.,"Harina de arroz (99%), minerales (calcio y hierro), aroma natural y vitaminas (C, niacina, E, B6, B1, A, ác. fólico y D). Puede contener <strong>leche</strong>.",24,Bebé,14,216,Alimentación infantil,14,690,Papillas,14,https://prod-mercadona.imgix.net/images/df93989958840997d653077fe5aacace.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/1ee5811cad3f78495fc2b746c294b61a.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9579_img_1.jpg,,,,,,380.0,1.0,0.2,84.0,0.5,8.0,0.05
9580,8410175073761,,False,Caja,True,https://tienda.mercadona.es/product/9580/papilla-8-cereales-hero-baby-6-meses-0-azucares-anadidos-caja,Papilla 8 cereales Hero Solo +6 meses,False,Hero Solo,España,,,,Más 6 meses.,,"Añadir a 160 ml de leche templada. Añadir 3 cucharadas soperas rasas (17g aprox.) de Papilla 8 Cereales Hero Baby. Remover con un tenedor y ya está lista. También se puede añadir al biberón de leche Papilla 8 Cereales Hero Baby según la cantidad indicada por el pediatra, de acuerdo con la edad del bebé. Agitar y ya esta lista para tomar. Cada cucharada equivale a 5,6g aprox. Añadir más o menos cereales según la consistencia deseada.",En lugar fresco y seco. Cerrar bien la bolsa después de cada uso. Una vez abierta la bolsa se aconseja consumir la papilla en el plazo de 1 mes.,,False,False,,,0.41,8.54,3.5,False,kg,,True,False,,0,8.537,1.0,kg,Contiene <strong>cereales que contengan gluten</strong>. Contiene <strong>gs</strong>. Contiene <strong>centeno y productos derivados</strong>. Contiene <strong>gb</strong>. Contiene <strong>go</strong>. Contiene <strong>trigo y productos derivados</strong>.,"Harina de 8 cereales (99%) (<strong>trigo</strong>, cereales de grano completo (33%) (<strong>trigo</strong> y <strong>avena</strong>), <strong>cebada</strong> , <strong>espelta</strong>, <strong>centeno</strong>, <strong>triticale</strong>, arroz y maíz), minerales (calcio y hierro), aroma natural y vitaminas (C, niacina, E, B6, B1, A, ac fólico y D).",24,Bebé,14,216,Alimentación infantil,14,690,Papillas,14,https://prod-mercadona.imgix.net/images/133c26ee0d0c0605eae785e98793b7cf.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/e737890d1cfce164eb3d1d576e0c4ee9.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/72d3590fb4794cc1d894c73563d8285e.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,9580_img_1.jpg,9580_img_2.jpg,,,,,387.0,1.2,0.2,84.1,1.5,8.0,0.02
9588,8480000095886,,False,Paquete,True,https://tienda.mercadona.es/product/9588/harina-fina-maiz-hacendado-paquete,Harina fina de maíz Hacendado,False,Hacendado,,,,,,,,"Conservar en lugar fresco y seco. Una vez abierto, cerrar bien el paquete después de cada uso.",10.0,False,False,,,0.4,3.0,1.2,False,kg,,True,False,,0,3.0,1.0,kg, <strong>x99</strong>.,<p>Almidón de maíz,5,Panadería y pastelería,515,69,Harina y preparado repostería,515,337,Harina,515,https://prod-mercadona.imgix.net/images/8265417628341e5a34dadf5d72fc87fa.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/e617b4c4a7a4a2f0ae505a33fe5ded7b.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9588_img_1.jpg,,,,,,359.0,0.5,0.1,90.9,0.3,0.3,0.01
9641,8480000096418,,False,,True,https://tienda.mercadona.es/product/9641/tarta-queso-hacendado-congelada,Tarta de queso Hacendado congelada,False,Hacendado,,,,,,,DESCONGELACIÓN: Descongelar en refrigeración (4ºC y 6ºC) durante 12 horas; para un consumo óptimo de la tarta se aconseja mantener a temperatura ambiente 30 minutos antes de su consumo. Descongelar a temperatura ambiente (20-24ºC) durante 8 horas.,"CONDICIONES DE CONSERVACIÓN: Mantener la cadena de frío a -18 C. Producto congelado. Al descongelar, conservar un máximo de 5 días en nevera. No volver a congelar una vez descongelado.",,False,False,,raciones,0.88,11.7,10.3,False,kg,10.0,True,False,,0,11.705,1.0,kg,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>. Libre de <strong>pescado y productos a base de pescado</strong>. Libre de <strong>trigo y productos derivados</strong>. Contiene <strong>huevos y productos a base de huevo</strong>. Puede contener <strong>sw</strong>. Contiene <strong>ml</strong>. Libre de <strong>gs</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Libre de <strong>cereales que contengan gluten</strong>. Puede contener <strong>dióxido de azufre y sulfitos</strong>. Libre de <strong>cacahuetes y productos a base de cacahuetes</strong>. Puede contener <strong>frutos de cáscara</strong>.,"INGREDIENTES: Queso crema (43%) [Cuajada de queso (<strong>LECHE</strong>), proteínas de <strong>LECHE</strong>, <strong>LECHE</strong> desnatada en polvo, aroma natural (contiene <strong>LECHE</strong>), sal, espesantes (goma garrofín, goma guar), regulador de la acidez (ácido cítrico)], <strong>NATA</strong> (<strong>LECHE</strong>) pasteurizada, azúcar, <strong>HUEVO</strong> pasteurizado, almidón de maíz, producto de pastelería [azúcar, almidón modificado (fosfato de dialmidón acetilado), gelatina, suero de <strong>LECHE</strong> en polvo, dextrosa], sal.<strong>Puede contener soja, frutos de cáscara y sulfitos</strong>.",5,Panadería y pastelería,515,68,Tartas y pasteles,515,336,Tartas,515,https://prod-mercadona.imgix.net/images/01a94f32546f5c650d776b6cf8f4b5f8.jpg?fit=crop&h=1600&w=1600,10,https://prod-mercadona.imgix.net/images/dd31fdd0fd4f40e31dd97dcffc6cd6ff.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/335ce53b9e4f037995478dbe8b1c7f45.jpg?fit=crop&h=1600&w=1600,1.0,,,,,,,,,,9641_img_1.jpg,,,,,,312.0,21.4,13.4,24.4,17.4,5.4,0.43
9660,8480000096609,,False,,True,https://tienda.mercadona.es/product/9660.2/barra-pan-agua-rebanada,Barra pan de agua rebanada,False,,,"Los productos preparados en el horno de Mercadona pueden contener como ingrediente o como traza los siguientes alérgenos: gluten, crustáceos, huevos, pescado, cacahuetes, soja, leche y derivados, frutos de cáscara, apio, mostaza, sésamo, sulfitos, altramuces y moluscos. Producto preparado por Mercadona, S.A. C/ Alfonso Roig Alfonso, s/n. Albalat dels Sorells 46135 (Valencia).",,,,,,,4.0,False,False,,ud.,0.24,3.92,0.94,False,kg,1.0,True,False,,0,3.917,1.0,kg,,,5,Panadería y pastelería,515,59,Pan de horno,515,788,Pan rebanado,515,https://prod-mercadona.imgix.net/images/255425d68e328c9865f3ad82b6273973.jpg?fit=crop&h=1600&w=1600,10,,,,,,,,,,,,,,,,,,,,,,,,,,
9660,8480000096609,,False,,True,https://tienda.mercadona.es/product/9660.1/barra-pan-agua,Barra pan de agua,False,,,"Los productos preparados en el horno de Mercadona pueden contener como ingrediente o como traza los siguientes alérgenos: gluten, crustáceos, huevos, pescado, cacahuetes, soja, leche y derivados, frutos de cáscara, apio, mostaza, sésamo, sulfitos, altramuces y moluscos. Producto preparado por Mercadona, S.A. C/ Alfonso Roig Alfonso, s/n. Albalat dels Sorells 46135 (Valencia).",,,,,,,4.0,False,False,,ud.,0.24,3.92,0.94,False,kg,1.0,True,False,,0,3.917,1.0,kg,,,5,Panadería y pastelería,515,59,Pan de horno,515,316,Barra de pan,515,https://prod-mercadona.imgix.net/images/e076eb5d105103b74c608da38026956e.jpg?fit=crop&h=1600&w=1600,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9661,8480000096616,,False,Pieza,True,https://tienda.mercadona.es/product/9661/napolitana-chocolate-26-pieza,Napolitana de chocolate 26%,False,,,"Los productos preparados en el horno de Mercadona pueden contener como ingrediente o como traza los siguientes alérgenos: gluten, crustáceos, huevos, pescado, cacahuetes, soja, leche y derivados, frutos de cáscara, apio, mostaza, sésamo, sulfitos, altramuces y moluscos. Producto preparado por Mercadona, S.A. C/ Alfonso Roig Alfonso, s/n. Albalat dels Sorells 46135 (Valencia).",,,,,,,10.0,False,False,,,0.1,8.5,0.85,False,kg,,True,False,,0,8.5,1.0,kg,,,5,Panadería y pastelería,515,65,Bollería de horno,515,330,Bollería dulce,515,https://prod-mercadona.imgix.net/images/ae8933e598cb5aee2f0b1db69a36022a.jpg?fit=crop&h=1600&w=1600,10,,,,,,,,,,,,,,,,,,,,,,,,,,
9664,8480000096647,,False,Bolsa,True,https://tienda.mercadona.es/product/9664/3-bocadillos,3 Bocadillos,False,,,"Los productos preparados en el horno de Mercadona pueden contener como ingrediente o como traza los siguientes alérgenos: gluten, crustáceos, huevos, pescado, cacahuetes, soja, leche y derivados, frutos de cáscara, apio, mostaza, sésamo, sulfitos, altramuces y moluscos. Producto preparado por Mercadona, S.A. C/ Alfonso Roig Alfonso, s/n. Albalat dels Sorells 46135 (Valencia).",,,,,,,4.0,False,False,0.13,ud.,0.39,2.67,1.04,False,kg,3.0,True,False,,0,2.667,1.0,kg,,,5,Panadería y pastelería,515,59,Pan de horno,515,317,Pan de bocadillo,515,https://prod-mercadona.imgix.net/images/073a9cdb8b55c15d05791f3380e31b28.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/d1fe08c6f12d22f0995e4fbb908e9c2a.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9664_img_1.jpg,,,,,,259.0,1.4,0.3,52.9,2.8,8.1,1.2
9776,8410590310038,,False,Pack-6,True,https://tienda.mercadona.es/product/9776/cerveza-00-sin-alcohol-aguila-sin-filtrar-pack-6,"Cerveza 0,0% sin alcohol El Águila sin filtrar",False,El Águila,,,,,,,,,,False,True,0.33,botellines,1.98,2.7,5.34,False,l,6.0,True,False,,0,2.697,1.0,L,,,19,Bodega,15,166,Cerveza sin alcohol,15,556,Cerveza botella y botellín,15,https://prod-mercadona.imgix.net/images/75342bf778d85415d2320727e2b74a2c.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/55f83307747a7ad81dfc985b71980afa.jpg?fit=crop&h=1600&w=1600,9.0,https://prod-mercadona.imgix.net/images/8748203bb26c76117fdba74c9966d967.jpg?fit=crop&h=1600&w=1600,2.0,,,,,,,,,,9776_img_1.jpg,,,,,,,,,,,,
9777,8410590310021,,False,Botellín,True,https://tienda.mercadona.es/product/9777/cerveza-00-sin-alcohol-aguila-sin-filtrar-botellin,"Cerveza 0,0% sin alcohol El Águila sin filtrar",False,El Águila,,,,,,,"El producto deberá servirse entre 0 y 3C para obtener sus máximas cualidades organolépticas. Ver fecha de consumo preferente en envase. Utilizar un abridor adecuado para evitar roturas en la botella. Para lata, usar anilla sin cambiar de posición ni girarla. No ingerir si detecta que se ha violado el cierre.","Conservar el producto en un lugar limpio, seco y bien ventilado, protegido de la lluvia y alejado de otros productos, alimenticios o no, que puedan impartirle olores o sabores extraños. Almacenar preferiblemente entre 5 y 15C, evitando temperaturas superiores a 25C. Evitar exposiciones directas a la luz del sol o fuentes de calor. No congelar el producto.",,False,False,,,0.33,2.7,0.89,False,l,,True,False,,0,2.697,1.0,L,Contiene <strong>cereales que contengan gluten</strong>.,"Agua,<strong> malta de cebada</strong>, maíz y lúpulo, Este producto se elabora con malta de cebada: contiene <strong>gluten</strong>.",19,Bodega,15,166,Cerveza sin alcohol,15,556,Cerveza botella y botellín,15,https://prod-mercadona.imgix.net/images/2c5d5acfaaae421dd2ed0e54a4b4a10f.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/cd88ab89679a1982870472989e195315.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9777_img_1.jpg,,,,,,22.0,0.0,0.0,4.6,3.6,0.9,0.01
9788,8402001025129,,False,Tarrina,True,https://tienda.mercadona.es/product/9788/crema-queso-tex-mex-hacendado-tarrina,Crema de queso Tex-Mex Hacendado,False,Hacendado,,,,,,,,Conservar en frío entre 3ºC y 8ºC,4.0,False,False,,,0.15,10.67,1.6,False,kg,,True,False,,0,10.667,1.0,kg,Puede contener <strong>granos de sésamo y productos a base de granos de sésamo</strong>. Libre de <strong>crustáceos y productos a base de crustáceos</strong>. Puede contener <strong>cereales que contengan gluten</strong>. Puede contener <strong>altramuces y productos a base de altramuces</strong>. Libre de <strong>pescado y productos a base de pescado</strong>. Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>. Libre de <strong>huevos y productos a base de huevo</strong>. Libre de <strong>cacahuetes y productos a base de cacahuetes</strong>. Libre de <strong>dióxido de azufre y sulfitos</strong>. Puede contener <strong>mostaza y productos derivados</strong>. Libre de <strong>frutos de cáscara</strong>. Puede contener <strong>apio y productos derivados</strong>. Puede contener <strong>soja y productos a base de soja</strong>. Libre de <strong>moluscos y productos a base de moluscos</strong>.,"Queso (<strong>leche</strong>), mantequilla (<strong>leche</strong>), proteína de la <strong>leche</strong>, sales de fundido (E-452, E-339), especias, sal, extracto de levadura, estabilizantes (E-472b, E-471, E-440, E-407), aroma, corrector de acidez (E-330), colorante (E-160c). Puede contener trazas de <strong>gluten</strong>, <strong>soja</strong>, <strong>apio</strong>, <strong>mostaza</strong>, <strong>sésamo</strong> y <strong>altramuz</strong>.",4,Charcutería y quesos,159,53,Queso untable y fresco,159,306,Queso untable,159,https://prod-mercadona.imgix.net/images/b43b6a577fe0d3be3bd7272de06b7362.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/0e4c731e7dd51078adcfc657420f5dba.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9788_img_1.jpg,,,,,,227.0,19.0,13.0,2.0,0.0,12.0,2.3
9790,8402001025235,,False,,True,https://tienda.mercadona.es/product/9790/pudding-sabor-cafe-proteinas-hacendado-12-g-proteinas,Pudding sabor café +Proteínas Hacendado 12 g proteínas,False,Hacendado,,,,,- Punto verde.- Estos 4 envases no pueden venderse por separado. - Pictogramas embalajes: azul y amarillo.- Sin gluten.,,,Conservar en frío a 6C máx.,,False,True,0.12,ud.,0.48,4.06,1.95,False,kg,4.0,True,False,,0,4.063,1.0,kg,Contiene <strong>leche y sus derivados (incluida la lactosa)</strong>.,"<strong>Leche</strong> desnatada, proteínas de <strong>leche</strong>, nata (<strong>leche</strong>), almidón modificado, colorante: caramelo natural, aromas, corrector de la acidez: citratos de sodio, espesante: carragenanos, edulcorantes: sucralosa.",11,Postres y yogures,598,111,Gelatina y otros postres,598,419,Otros postres,598,https://prod-mercadona.imgix.net/images/2e7f9fdf6dc5889f6eaeba2c665bdfa1.jpg?fit=crop&h=1600&w=1600,1,https://prod-mercadona.imgix.net/images/276b45ea21baa14fc4b513733cd323cb.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9790_img_1.jpg,,,,,,77.0,1.5,1.0,6.0,4.0,10.0,0.1
9792,8402001025488,,False,Paquete,True,https://tienda.mercadona.es/product/9792/cono-golosinas-celebracion-hacendado-contiene-snack-maiz-piruleta-comprimido-con-polvo-pica-sabor-fresa-palote-espuma-dulce-caramelos-goma-paquete,Cono de golosinas celebración Hacendado,False,Hacendado,,,,,,,,,10.0,False,False,,,1.0,1.25,1.25,False,ud,,True,False,,0,1.25,1.0,ud,,,9,"Azúcar, caramelos y chocolate",11,97,Golosinas,11,395,Golosinas,11,https://prod-mercadona.imgix.net/images/b9fd6e0c270b9aeb4d3e17a9422671b1.jpg?fit=crop&h=1600&w=1600,2,https://prod-mercadona.imgix.net/images/7afe7abaf910262f049099d6d8613654.jpg?fit=crop&h=1600&w=1600,9.0,,,,,,,,,,,,9792_img_1.jpg,,,,,,343.0,0.5,0.1,79.0,71.0,6.9,0.03
